2.42.197.250,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,rutgers.edu)"
2.45.36.18,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
2.50.44.92,known attacker,"abuseipdb.com (+binarydefense.com,dataplane.org)"
2.50.169.143,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,ip.blackhole.monster,rutgers.edu)"
2.55.65.70,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
2.55.100.104,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
2.55.101.148,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,rutgers.edu)"
2.55.114.50,known attacker,"abuseipdb.com (+blocklist.de,rutgers.edu)"
2.55.125.176,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
2.56.247.25,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
2.56.247.161,known attacker,"abuseipdb.com (+binarydefense.com,dataplane.org,emergingthreats.net,github.com/scriptzteam/badIPS,rulez.sk)"
2.56.247.173,known attacker,"abuseipdb.com (+binarydefense.com,dataplane.org,emergingthreats.net,github.com/scriptzteam/badIPS,rulez.sk)"
2.56.247.174,known attacker,"abuseipdb.com (+binarydefense.com,dataplane.org,emergingthreats.net,github.com/scriptzteam/badIPS,rulez.sk)"
2.57.122.26,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
2.57.122.55,known attacker,"abuseipdb.com (+blocklist.de,rutgers.edu)"
2.57.122.79,known attacker,"abuseipdb.com (+emergingthreats.net,github.com/scriptzteam/badIPS,ip.blackhole.monster,rulez.sk)"
2.57.122.87,known attacker,"abuseipdb.com (+github.com/scriptzteam/badIPS,ip.blackhole.monster)"
2.57.122.151,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
2.57.122.190,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster)"
2.57.122.192,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
2.57.122.215,tor exit node (suspicious),"torproject.org (+abuseipdb.com,sblam.com)"
2.57.122.221,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
2.57.122.242,known attacker,"abuseipdb.com (+github.com/scriptzteam/badIPS,ip.blackhole.monster)"
2.57.122.249,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,rutgers.edu)"
2.57.219.2,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS)"
2.58.150.250,known attacker,"abuseipdb.com (+blocklist.de,greensnow.co)"
2.81.248.112,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
2.82.160.222,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
2.82.165.41,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster)"
2.82.174.48,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co)"
2.82.207.157,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
2.83.61.37,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,rutgers.edu)"
2.83.95.2,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,greensnow.co,rutgers.edu)"
2.102.251.61,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
2.180.41.182,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster)"
2.185.239.226,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
2.226.204.56,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,rutgers.edu)"
2.228.25.92,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,greensnow.co,ip.blackhole.monster)"
2.249.187.189,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster)"
3.35.25.183,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
3.110.163.87,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
3.111.210.180,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
4.17.226.146,known attacker,"abuseipdb.com (+dataplane.org,github.com/scriptzteam/badIPS)"
4.216.225.68,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org,github.com/scriptzteam/badIPS,ip.blackhole.monster,rutgers.edu)"
4.224.243.117,known attacker,"abuseipdb.com (+blocklist.de,dataplane.org)"
